user_id,periodo,anio,mes,nombre_mes,perfil_financiero,diagnostico_principal,edad,sexo,ocupacion,situacion_vida,ciudad,ingreso_base_estimado,ingreso_variable_estimado,ingreso_total_estimado,meta_ahorro,frecuencia_ahorro,ratio_deuda_inicial,saldo_deuda_inicial,ingreso_base_real,ingreso_variable_real,ingresos,gastos,gastos_recurrentes,gastos_variables,pagos_deuda,ahorro,inversiones,financiamiento,numero_transacciones,numero_gastos,ticket_promedio_gasto,gasto_alimentacion,gasto_transporte,gasto_salud,gasto_vivienda,gasto_educacion,gasto_entretenimiento,gasto_servicios,gasto_compras,gasto_otros,categoria_principal,gasto_categoria_principal,concentracion_gasto,balance_operativo,saldo_caja,tasa_gasto,tasa_ahorro,tasa_pago_deuda,tasa_financiamiento,tasa_inversion,tasa_gasto_variable,porcentaje_gasto_recurrente,cumplimiento_meta_ahorro,desviacion_ingreso_estimado,saldo_deuda_estimado,ratio_saldo_deuda_ingreso,variacion_ingreso_3m,promedio_balance_3m,meses_con_financiamiento_3m
USR_00265,2025-12,2025,12,Diciembre,Saludable,Equilibrado,65,F,Comerciante,Vive solo,Durango,57161.78,10238.32,67400.1,18.36,Alta,0.5825,39260.56,59173.64,8645.04,67818.68,50436.38,18329.58,32106.8,0.0,8021.87,0.0,0.0,28,25,2017.46,12388.29,7016.69,737.99,19038.34,440.06,614.83,7348.75,0.0,2851.43,vivienda,19038.34,0.3775,9360.43,9360.43,0.7437,0.1183,0.0,0.0,0.0,0.4734,0.3634,0.6442,0.0062,0.0,0.0,0.0846,9229.91,0
USR_00266,2025-01,2025,1,Enero,En observación,Endeudamiento,38,M,Diseñador,Vive con pareja,Campeche,19768.37,3427.44,23195.81,17.13,Media,0.5418,12567.49,19788.69,0.0,19788.69,15103.83,4771.46,10332.37,2713.54,0.0,0.0,0.0,20,18,839.1,4113.51,2890.88,339.03,4748.85,863.55,343.55,739.8,1064.66,0.0,vivienda,4748.85,0.3144,1971.32,1971.32,0.7633,0.0,0.1371,0.0,0.0,0.5221,0.3159,0.0,-0.1469,9853.95,0.498,0.0,1971.32,0
USR_00266,2025-02,2025,2,Febrero,En observación,Ahorro insuficiente,38,M,Diseñador,Vive con pareja,Campeche,19768.37,3427.44,23195.81,17.13,Media,0.5418,12567.49,19339.43,4147.04,23486.47,16278.47,5928.39,10350.08,2352.22,0.0,0.0,0.0,21,18,904.36,5744.41,481.3,0.0,8407.97,0.0,0.0,1324.46,0.0,320.33,vivienda,8407.97,0.5165,4855.78,4855.78,0.6931,0.0,0.1002,0.0,0.0,0.4407,0.3642,0.0,0.0125,7501.73,0.3194,0.1208,3413.55,0
USR_00266,2025-03,2025,3,Marzo,Saludable,Equilibrado,38,M,Diseñador,Vive con pareja,Campeche,19768.37,3427.44,23195.81,17.13,Media,0.5418,12567.49,22668.91,3665.05,26333.96,20276.68,5605.74,14670.94,2193.16,2831.71,0.0,0.0,23,19,1067.19,5217.27,3064.42,0.0,4642.73,0.0,1696.31,1441.78,1130.72,3083.45,alimentacion,5217.27,0.2573,1032.41,1032.41,0.77,0.1075,0.0833,0.0,0.0,0.5571,0.2765,0.6277,0.1353,5308.57,0.2016,0.1414,2619.84,0
USR_00266,2025-04,2025,4,Abril,Saludable,Equilibrado,38,M,Diseñador,Vive con pareja,Campeche,19768.37,3427.44,23195.81,17.13,Media,0.5418,12567.49,21949.0,2425.8,24374.8,16245.35,5147.49,11097.86,2341.05,2302.12,0.0,0.0,22,18,902.52,4369.42,1175.22,0.0,5347.57,1395.14,2862.48,1095.52,0.0,0.0,vivienda,5347.57,0.3292,3486.28,3486.28,0.6665,0.0944,0.096,0.0,0.0,0.4553,0.3169,0.5514,0.0508,2967.52,0.1217,0.0589,3124.82,0
USR_00266,2025-05,2025,5,Mayo,En observación,Endeudamiento,38,M,Diseñador,Vive con pareja,Campeche,19768.37,3427.44,23195.81,17.13,Media,0.5418,12567.49,21870.75,2557.59,24428.34,19160.95,7373.43,11787.52,2967.52,1885.92,0.0,0.0,24,20,958.05,4492.21,3375.85,395.28,5284.05,2708.6,140.03,1554.07,0.0,1210.86,vivienda,5284.05,0.2758,413.95,413.95,0.7844,0.0772,0.1215,0.0,0.0,0.4825,0.3848,0.4507,0.0531,0.0,0.0,0.0446,1644.21,0
USR_00266,2025-06,2025,6,Junio,En observación,Ahorro insuficiente,38,M,Diseñador,Vive con pareja,Campeche,19768.37,3427.44,23195.81,17.13,Media,0.5418,12567.49,17256.29,2831.82,20088.11,13706.78,5618.48,8088.3,0.0,0.0,0.0,0.0,20,18,761.49,4382.39,1246.81,1381.92,4197.21,312.56,421.57,1241.9,522.42,0.0,alimentacion,4382.39,0.3197,6381.33,6381.33,0.6823,0.0,0.0,0.0,0.0,0.4026,0.4099,0.0,-0.134,0.0,0.0,0.1085,3427.19,0
USR_00266,2025-07,2025,7,Julio,Saludable,Equilibrado,38,M,Diseñador,Vive con pareja,Campeche,19768.37,3427.44,23195.81,17.13,Media,0.5418,12567.49,22058.43,0.0,22058.43,14805.72,4688.29,10117.43,0.0,2654.55,0.0,0.0,21,19,779.25,2852.22,1886.14,248.18,6062.96,0.0,995.67,1283.18,1477.37,0.0,vivienda,6062.96,0.4095,4598.16,4598.16,0.6712,0.1203,0.0,0.0,0.0,0.4587,0.3167,0.7025,-0.049,0.0,0.0,0.0979,3797.81,0
USR_00266,2025-08,2025,8,Agosto,Saludable,Equilibrado,38,M,Diseñador,Vive con pareja,Campeche,19768.37,3427.44,23195.81,17.13,Media,0.5418,12567.49,19045.76,3140.54,22186.3,16481.2,6465.76,10015.44,0.0,2607.26,0.0,0.0,23,20,824.06,0.0,1122.81,1156.16,6408.26,976.41,1423.15,1784.52,1184.12,2425.77,vivienda,6408.26,0.3888,3097.84,3097.84,0.7429,0.1175,0.0,0.0,0.0,0.4514,0.3923,0.686,-0.0435,0.0,0.0,0.0548,4692.44,0
USR_00266,2025-09,2025,9,Septiembre,Saludable,Equilibrado,38,M,Diseñador,Vive con pareja,Campeche,19768.37,3427.44,23195.81,17.13,Media,0.5418,12567.49,20018.63,3346.19,23364.82,15534.89,5621.48,9913.41,0.0,2245.22,0.0,0.0,22,19,817.63,4634.28,1031.81,1074.19,3838.94,346.13,2068.87,1307.74,1232.93,0.0,alimentacion,4634.28,0.2983,5584.71,5584.71,0.6649,0.0961,0.0,0.0,0.0,0.4243,0.3619,0.561,0.0073,0.0,0.0,0.032,4426.9,0
USR_00266,2025-10,2025,10,Octubre,En observación,Ahorro insuficiente,38,M,Diseñador,Vive con pareja,Campeche,19768.37,3427.44,23195.81,17.13,Media,0.5418,12567.49,21158.09,3781.78,24939.87,19913.88,6330.08,13583.8,0.0,0.0,0.0,0.0,22,20,995.69,6567.99,0.0,1972.17,6060.64,751.93,1839.16,1510.35,0.0,1211.64,alimentacion,6567.99,0.3298,5025.99,5025.99,0.7985,0.0,0.0,0.0,0.0,0.5447,0.3179,0.0,0.0752,0.0,0.0,0.0588,4569.51,0
USR_00266,2025-11,2025,11,Noviembre,Saludable,Equilibrado,38,M,Diseñador,Vive con pareja,Campeche,19768.37,3427.44,23195.81,17.13,Media,0.5418,12567.49,17955.33,2288.24,20243.57,14418.19,4178.69,10239.5,0.0,2076.81,0.0,0.0,21,18,801.01,3975.8,1745.15,842.03,4210.24,0.0,663.22,2493.35,488.4,0.0,vivienda,4210.24,0.292,3748.57,3748.57,0.7122,0.1026,0.0,0.0,0.0,0.5058,0.2898,0.5989,-0.1273,0.0,0.0,0.1046,4786.42,0
USR_00266,2025-12,2025,12,Diciembre,Saludable,Equilibrado,38,M,Diseñador,Vive con pareja,Campeche,19768.37,3427.44,23195.81,17.13,Media,0.5418,12567.49,22830.73,3480.92,26311.65,16472.55,6581.86,9890.69,0.0,3075.92,0.0,0.0,21,18,915.14,6063.39,349.88,1300.2,4580.71,0.0,185.81,1319.83,1728.91,943.82,alimentacion,6063.39,0.3681,6763.18,6763.18,0.6261,0.1169,0.0,0.0,0.0,0.3759,0.3996,0.6824,0.1343,0.0,0.0,0.1335,5179.25,0
USR_00267,2025-01,2025,1,Enero,En riesgo,Déficit y financiamiento,26,M,Comerciante,Vive con pareja,Xalapa,20448.13,8768.69,29216.82,5.02,Media,0.1613,4712.67,19851.97,10662.48,30514.45,32438.04,7598.7,24839.34,2030.8,0.0,0.0,3954.38,28,24,1351.58,8742.05,2871.46,0.0,10496.32,2277.43,1711.58,2051.25,452.98,3834.97,vivienda,10496.32,0.3236,-3954.39,-0.01,1.063,0.0,0.0666,0.1296,0.0,0.814,0.2343,0.0,0.0444,6636.25,0.2175,0.0,-3954.39,1
USR_00267,2025-02,2025,2,Febrero,En riesgo,Gasto elevado,26,M,Comerciante,Vive con pareja,Xalapa,20448.13,8768.69,29216.82,5.02,Media,0.1613,4712.67,17827.65,6062.4,23890.05,21259.07,5881.58,15377.49,1275.71,0.0,0.0,0.0,24,21,1012.34,2716.66,1353.05,998.92,4697.02,506.01,1018.08,1370.15,6164.95,2434.23,compras,6164.95,0.29,1355.27,1355.27,0.8899,0.0,0.0534,0.0,0.0,0.6437,0.2767,0.0,-0.1823,5360.54,0.2244,0.1722,-1299.56,1
USR_00267,2025-03,2025,3,Marzo,En riesgo,Déficit y financiamiento,26,M,Comerciante,Vive con pareja,Xalapa,20448.13,8768.69,29216.82,5.02,Media,0.1613,4712.67,16922.19,6163.59,23085.78,21865.84,5750.19,16115.65,1422.54,0.0,0.0,202.62,23,19,1150.83,693.7,0.0,2905.0,4632.35,0.0,3812.7,2833.08,6989.01,0.0,compras,6989.01,0.3196,-202.6,0.02,0.9472,0.0,0.0616,0.0088,0.0,0.6981,0.263,0.0,-0.2098,4140.62,0.1794,0.1578,-933.91,2
USR_00267,2025-04,2025,4,Abril,En observación,Gasto elevado,26,M,Comerciante,Vive con pareja,Xalapa,20448.13,8768.69,29216.82,5.02,Media,0.1613,4712.67,23794.97,8132.4,31927.37,27753.56,8547.28,19206.28,1790.31,1186.98,0.0,0.0,27,23,1206.68,2127.65,3411.57,2159.06,5528.45,0.0,8014.63,2334.12,1991.79,2186.29,entretenimiento,8014.63,0.2888,1196.52,1196.52,0.8693,0.0372,0.0561,0.0,0.0,0.6016,0.308,0.7406,0.0928,2350.31,0.0736,0.1859,783.06,1
USR_00267,2025-05,2025,5,Mayo,En observación,Gasto elevado,26,M,Comerciante,Vive con pareja,Xalapa,20448.13,8768.69,29216.82,5.02,Media,0.1613,4712.67,20253.23,8673.1,28926.33,26150.04,7515.64,18634.4,1820.16,784.02,0.0,0.0,25,21,1245.24,3784.84,1175.59,1886.66,6493.84,0.0,2700.17,1590.73,2587.86,5930.35,vivienda,6493.84,0.2483,172.11,172.11,0.904,0.0271,0.0629,0.0,0.0,0.6442,0.2874,0.5399,-0.0099,530.15,0.0183,0.1607,388.68,1
USR_00267,2025-06,2025,6,Junio,En riesgo,Déficit y financiamiento,26,M,Comerciante,Vive con pareja,Xalapa,20448.13,8768.69,29216.82,5.02,Media,0.1613,4712.67,24393.43,9380.18,33773.61,35853.44,7224.92,28628.52,530.16,0.0,0.0,2609.98,29,25,1434.14,11929.36,1602.35,2268.01,9665.93,2301.63,1761.88,3118.74,1276.63,1928.91,alimentacion,11929.36,0.3327,-2609.99,-0.01,1.0616,0.0,0.0157,0.0773,0.0,0.8477,0.2015,0.0,0.156,2609.97,0.0773,0.0776,-413.79,1
USR_00267,2025-07,2025,7,Julio,En riesgo,Déficit y financiamiento,26,M,Comerciante,Vive con pareja,Xalapa,20448.13,8768.69,29216.82,5.02,Media,0.1613,4712.67,18251.04,0.0,18251.04,18232.8,4374.18,13858.62,735.37,0.0,0.0,717.12,21,18,1012.93,5573.12,0.0,4221.17,3485.42,0.0,1929.16,888.76,629.95,1505.22,alimentacion,5573.12,0.3057,-717.13,-0.01,0.999,0.0,0.0403,0.0393,0.0,0.7593,0.2399,0.0,-0.3753,2591.72,0.142,0.2943,-1051.67,2
USR_00267,2025-08,2025,8,Agosto,En riesgo,Déficit y financiamiento,26,M,Comerciante,Vive con pareja,Xalapa,20448.13,8768.69,29216.82,5.02,Media,0.1613,4712.67,22106.48,6159.15,28265.63,28932.63,5939.15,22993.48,1942.71,0.0,0.0,2609.69,26,22,1315.12,7634.79,1126.95,0.0,8796.6,1885.54,2515.55,1513.48,2500.87,2958.85,vivienda,8796.6,0.304,-2609.71,-0.02,1.0236,0.0,0.0687,0.0923,0.0,0.8135,0.2053,0.0,-0.0326,3258.7,0.1153,0.294,-1978.94,3
USR_00267,2025-09,2025,9,Septiembre,En riesgo,Déficit y financiamiento,26,M,Comerciante,Vive con pareja,Xalapa,20448.13,8768.69,29216.82,5.02,Media,0.1613,4712.67,21194.37,0.0,21194.37,20406.83,4206.84,16199.99,864.97,0.0,0.0,77.43,22,19,1074.04,6393.28,0.0,0.0,5848.35,0.0,1832.51,1251.31,3521.97,1559.41,alimentacion,6393.28,0.3133,-77.43,-0.0,0.9628,0.0,0.0408,0.0037,0.0,0.7644,0.2061,0.0,-0.2746,2471.16,0.1166,0.228,-1134.76,3
USR_00267,2025-10,2025,10,Octubre,En riesgo,Déficit y financiamiento,26,M,Comerciante,Vive con pareja,Xalapa,20448.13,8768.69,29216.82,5.02,Media,0.1613,4712.67,22490.61,0.0,22490.61,23640.01,5897.04,17742.97,1502.55,0.0,0.0,2651.95,26,23,1027.83,8653.74,0.0,332.63,4982.52,0.0,2384.58,1374.11,1371.14,4541.29,alimentacion,8653.74,0.3661,-2651.95,0.0,1.0511,0.0,0.0668,0.1179,0.0,0.7889,0.2495,0.0,-0.2302,3620.56,0.161,0.157,-1779.7,3
USR_00267,2025-11,2025,11,Noviembre,En observación,Gasto elevado,26,M,Comerciante,Vive con pareja,Xalapa,20448.13,8768.69,29216.82,5.02,Media,0.1613,4712.67,19809.1,0.0,19809.1,18325.44,4536.94,13788.5,1043.29,361.09,0.0,0.0,23,20,916.27,5872.47,2227.85,175.11,4922.74,0.0,863.27,1138.28,3125.72,0.0,alimentacion,5872.47,0.3205,79.28,79.28,0.9251,0.0182,0.0527,0.0,0.0,0.6961,0.2476,0.3631,-0.322,2577.27,0.1301,0.0634,-883.37,2
USR_00267,2025-12,2025,12,Diciembre,En riesgo,Déficit y financiamiento,26,M,Comerciante,Vive con pareja,Xalapa,20448.13,8768.69,29216.82,5.02,Media,0.1613,4712.67,18101.92,11879.67,29981.59,30609.42,7356.19,23253.23,1867.63,0.0,0.0,2495.45,28,24,1275.39,8591.85,3440.28,519.52,5101.16,1197.54,3028.2,4914.37,3816.5,0.0,alimentacion,8591.85,0.2807,-2495.46,-0.01,1.0209,0.0,0.0623,0.0832,0.0,0.7756,0.2403,0.0,0.0262,3205.09,0.1069,0.2188,-1689.38,2
USR_00268,2025-01,2025,1,Enero,En riesgo,Déficit y financiamiento,32,M,Analista de Datos,Vive solo,Mexicali,45981.55,4030.72,50012.27,14.01,Alta,0.2545,12728.12,52170.91,4085.22,56256.13,58543.47,18830.26,39713.21,4937.4,0.0,0.0,7224.75,34,30,1951.45,3690.72,3355.0,5880.44,22092.16,5440.82,2702.68,3887.28,2455.04,9039.33,vivienda,22092.16,0.3774,-7224.74,0.01,1.0407,0.0,0.0878,0.1284,0.0,0.7059,0.3216,0.0,0.1248,15015.47,0.2669,0.0,-7224.74,1
USR_00268,2025-02,2025,2,Febrero,En observación,Gasto elevado,32,M,Analista de Datos,Vive solo,Mexicali,45981.55,4030.72,50012.27,14.01,Alta,0.2545,12728.12,45106.08,3833.8,48939.88,44436.51,14384.96,30051.55,3997.43,414.87,0.0,0.0,31,27,1645.8,4035.36,4027.45,503.34,17033.08,0.0,7184.26,3614.56,6714.46,1324.0,vivienda,17033.08,0.3833,91.07,91.07,0.908,0.0085,0.0817,0.0,0.0,0.6141,0.3237,0.0605,-0.0214,11018.04,0.2251,0.0984,-3566.83,1
USR_00268,2025-03,2025,3,Marzo,En riesgo,Déficit y financiamiento,32,M,Analista de Datos,Vive solo,Mexicali,45981.55,4030.72,50012.27,14.01,Alta,0.2545,12728.12,43396.77,0.0,43396.77,40883.12,10541.4,30341.72,2646.09,0.0,0.0,132.44,29,26,1572.43,9645.33,2075.79,2716.79,13815.63,2492.87,627.96,1890.8,3013.48,4604.47,vivienda,13815.63,0.3379,-132.44,-0.0,0.9421,0.0,0.061,0.0031,0.0,0.6992,0.2578,0.0,-0.1323,8504.39,0.196,0.1302,-2422.04,2
USR_00268,2025-04,2025,4,Abril,En riesgo,Déficit y financiamiento,32,M,Analista de Datos,Vive solo,Mexicali,45981.55,4030.72,50012.27,14.01,Alta,0.2545,12728.12,48505.9,0.0,48505.9,50871.84,16863.23,34008.61,3387.52,0.0,0.0,5753.47,30,27,1884.14,12412.39,5019.15,0.0,19302.39,417.39,4629.59,3376.44,2091.02,3623.47,vivienda,19302.39,0.3794,-5753.46,0.01,1.0488,0.0,0.0698,0.1186,0.0,0.7011,0.3315,0.0,-0.0301,10870.34,0.2241,0.0657,-1931.61,2
USR_00268,2025-05,2025,5,Mayo,En riesgo,Déficit y financiamiento,32,M,Analista de Datos,Vive solo,Mexicali,45981.55,4030.72,50012.27,14.01,Alta,0.2545,12728.12,44254.33,2404.53,46658.86,50015.55,13221.69,36793.86,2077.16,0.0,0.0,5433.86,32,28,1786.27,4601.9,8560.65,4202.21,10920.54,1068.95,1949.07,4985.64,10910.15,2816.44,vivienda,10920.54,0.2183,-5433.85,0.01,1.0719,0.0,0.0445,0.1165,0.0,0.7886,0.2644,0.0,-0.0671,14227.04,0.3049,0.056,-3773.25,3
USR_00268,2025-06,2025,6,Junio,En riesgo,Déficit y financiamiento,32,M,Analista de Datos,Vive solo,Mexicali,45981.55,4030.72,50012.27,14.01,Alta,0.2545,12728.12,45399.5,3463.44,48862.94,48859.95,15703.8,33156.15,4711.1,0.0,0.0,4708.12,33,29,1684.83,5965.24,4922.64,2756.5,14635.4,0.0,9094.22,3865.92,7620.03,0.0,vivienda,14635.4,0.2995,-4708.11,0.01,0.9999,0.0,0.0964,0.0964,0.0,0.6786,0.3214,0.0,-0.023,14224.06,0.2911,0.0246,-5298.47,3
USR_00268,2025-07,2025,7,Julio,En observación,Equilibrado,32,M,Analista de Datos,Vive solo,Mexicali,45981.55,4030.72,50012.27,14.01,Alta,0.2545,12728.12,46819.64,0.0,46819.64,38333.82,14587.29,23746.53,4229.44,3490.23,0.0,0.0,27,24,1597.24,4675.61,3927.09,1023.04,13848.52,4528.01,2661.83,5819.0,1473.5,377.22,vivienda,13848.52,0.3613,766.15,766.15,0.8188,0.0745,0.0903,0.0,0.0,0.5072,0.3805,0.5321,-0.0638,9994.62,0.2135,0.0259,-3125.27,2
USR_00268,2025-08,2025,8,Agosto,Saludable,Equilibrado,32,M,Analista de Datos,Vive solo,Mexicali,45981.55,4030.72,50012.27,14.01,Alta,0.2545,12728.12,48034.37,0.0,48034.37,37962.41,14543.52,23418.89,1495.6,4596.47,0.0,0.0,27,24,1581.77,6209.69,1947.68,0.0,12064.19,377.25,2580.8,11756.57,371.23,2655.0,vivienda,12064.19,0.3178,3979.89,3979.89,0.7903,0.0957,0.0311,0.0,0.0,0.4875,0.3831,0.683,-0.0395,8499.02,0.1769,0.0215,12.64,1
USR_00268,2025-09,2025,9,Septiembre,En riesgo,Déficit y financiamiento,32,M,Analista de Datos,Vive solo,Mexicali,45981.55,4030.72,50012.27,14.01,Alta,0.2545,12728.12,46033.96,8229.49,54263.45,52460.48,16146.91,36313.57,4332.89,0.0,0.0,2529.9,33,29,1808.98,5826.53,3033.57,0.0,14872.51,4934.76,9984.25,5626.08,6426.77,1756.01,vivienda,14872.51,0.2835,-2529.92,-0.02,0.9668,0.0,0.0798,0.0466,0.0,0.6692,0.3078,0.0,0.085,6696.03,0.1234,0.0803,738.71,1
USR_00268,2025-10,2025,10,Octubre,En riesgo,Déficit y financiamiento,32,M,Analista de Datos,Vive solo,Mexicali,45981.55,4030.72,50012.27,14.01,Alta,0.2545,12728.12,45909.57,4087.44,49997.01,50818.76,15400.86,35417.9,2277.22,0.0,0.0,3098.98,33,29,1752.37,8349.0,4476.56,7023.04,13095.37,0.0,936.53,3331.03,12725.15,882.08,vivienda,13095.37,0.2577,-3098.97,0.01,1.0164,0.0,0.0455,0.062,0.0,0.7084,0.3031,0.0,-0.0003,7517.79,0.1504,0.0627,-549.67,2
USR_00268,2025-11,2025,11,Noviembre,Saludable,Equilibrado,32,M,Analista de Datos,Vive solo,Mexicali,45981.55,4030.72,50012.27,14.01,Alta,0.2545,12728.12,46950.29,3697.7,50647.99,39248.78,18405.14,20843.64,1998.89,7708.27,0.0,0.0,28,24,1635.37,10451.81,960.71,838.18,14427.34,0.0,840.64,4251.11,3324.01,4154.98,vivienda,14427.34,0.3676,1692.05,1692.05,0.7749,0.1522,0.0395,0.0,0.0,0.4115,0.4689,1.0,0.0127,5518.9,0.109,0.0445,-1312.28,2
USR_00268,2025-12,2025,12,Diciembre,Saludable,Equilibrado,32,M,Analista de Datos,Vive solo,Mexicali,45981.55,4030.72,50012.27,14.01,Alta,0.2545,12728.12,44641.25,5389.73,50030.98,38352.68,16953.44,21399.24,3505.18,3806.63,0.0,0.0,25,21,1826.32,4788.94,609.01,783.58,16319.94,0.0,5187.88,3172.07,7341.11,150.15,vivienda,16319.94,0.4255,4366.49,4366.49,0.7666,0.0761,0.0701,0.0,0.0,0.4277,0.442,0.5431,0.0004,2013.72,0.0402,0.0073,986.52,1
USR_00269,2025-01,2025,1,Enero,Saludable,Equilibrado,60,M,Chef,Vive solo,Tuxtla Gutiérrez,26664.44,5595.06,32259.5,21.39,Baja,0.1024,3303.37,27141.77,9167.29,36309.06,22994.91,12321.43,10673.48,2696.65,6962.48,0.0,0.0,23,19,1210.26,1530.37,574.09,2361.6,9306.24,0.0,1692.43,2856.04,1443.42,3230.72,vivienda,9306.24,0.4047,3655.02,3655.02,0.6333,0.1918,0.0743,0.0,0.0,0.294,0.5358,0.8965,0.1255,606.72,0.0167,0.0,3655.02,0
USR_00269,2025-02,2025,2,Febrero,En observación,Ahorro insuficiente,60,M,Chef,Vive solo,Tuxtla Gutiérrez,26664.44,5595.06,32259.5,21.39,Baja,0.1024,3303.37,28461.07,5147.76,33608.83,23055.22,10685.49,12369.73,606.72,0.0,0.0,0.0,21,18,1280.85,1936.76,1873.46,1008.01,9481.13,0.0,1758.82,2276.35,3083.92,1636.77,vivienda,9481.13,0.4112,9946.89,9946.89,0.686,0.0,0.0181,0.0,0.0,0.3681,0.4635,0.0,0.0418,0.0,0.0,0.0546,6800.96,0
USR_00269,2025-03,2025,3,Marzo,Saludable,Equilibrado,60,M,Chef,Vive solo,Tuxtla Gutiérrez,26664.44,5595.06,32259.5,21.39,Baja,0.1024,3303.37,28051.81,5415.36,33467.17,22782.4,9740.54,13041.86,0.0,6588.04,0.0,0.0,23,20,1139.12,5205.62,2447.92,0.0,10039.94,0.0,2483.49,2605.43,0.0,0.0,vivienda,10039.94,0.4407,4096.73,4096.73,0.6807,0.1969,0.0,0.0,0.0,0.3897,0.4275,0.9203,0.0374,0.0,0.0,0.0465,5899.55,0
USR_00269,2025-04,2025,4,Abril,En observación,Ahorro insuficiente,60,M,Chef,Vive solo,Tuxtla Gutiérrez,26664.44,5595.06,32259.5,21.39,Baja,0.1024,3303.37,26751.7,3546.41,30298.11,22638.6,11349.34,11289.26,0.0,0.0,0.0,0.0,21,19,1191.51,4747.56,0.0,619.03,13497.42,0.0,281.25,1988.9,1504.44,0.0,vivienda,13497.42,0.5962,7659.51,7659.51,0.7472,0.0,0.0,0.0,0.0,0.3726,0.5013,0.0,-0.0608,0.0,0.0,0.0577,7234.38,0
USR_00269,2025-05,2025,5,Mayo,En observación,Ahorro insuficiente,60,M,Chef,Vive solo,Tuxtla Gutiérrez,26664.44,5595.06,32259.5,21.39,Baja,0.1024,3303.37,26454.87,3867.61,30322.48,21673.27,8740.65,12932.62,0.0,0.0,0.0,0.0,21,19,1140.7,3203.81,3423.64,998.09,6856.37,0.0,2255.23,2788.35,1333.43,814.35,vivienda,6856.37,0.3164,8649.21,8649.21,0.7148,0.0,0.0,0.0,0.0,0.4265,0.4033,0.0,-0.06,0.0,0.0,0.0581,6801.82,0
USR_00269,2025-06,2025,6,Junio,Saludable,Equilibrado,60,M,Chef,Vive solo,Tuxtla Gutiérrez,26664.44,5595.06,32259.5,21.39,Baja,0.1024,3303.37,25027.11,5397.33,30424.44,23213.95,9623.19,13590.76,0.0,4472.37,0.0,0.0,23,20,1160.7,3675.17,1354.18,0.0,9065.8,0.0,2066.18,4467.36,2585.26,0.0,vivienda,9065.8,0.3905,2738.12,2738.12,0.763,0.147,0.0,0.0,0.0,0.4467,0.4145,0.6872,-0.0569,0.0,0.0,0.0022,6348.95,0
USR_00269,2025-07,2025,7,Julio,Saludable,Equilibrado,60,M,Chef,Vive solo,Tuxtla Gutiérrez,26664.44,5595.06,32259.5,21.39,Baja,0.1024,3303.37,28877.4,5861.11,34738.51,27635.07,11253.7,16381.37,0.0,5824.83,0.0,0.0,24,21,1315.96,2460.6,4169.46,1761.48,10454.32,0.0,2956.59,2156.06,2910.91,765.65,vivienda,10454.32,0.3783,1278.61,1278.61,0.7955,0.1677,0.0,0.0,0.0,0.4716,0.4072,0.7839,0.0768,0.0,0.0,0.0792,4221.98,0
USR_00269,2025-08,2025,8,Agosto,Saludable,Equilibrado,60,M,Chef,Vive solo,Tuxtla Gutiérrez,26664.44,5595.06,32259.5,21.39,Baja,0.1024,3303.37,30963.43,5191.63,36155.06,24519.43,13866.11,10653.32,0.0,6149.47,0.0,0.0,23,20,1225.97,277.36,2501.01,761.19,11484.15,2609.06,1065.56,2608.18,3212.92,0.0,vivienda,11484.15,0.4684,5486.16,5486.16,0.6782,0.1701,0.0,0.0,0.0,0.2947,0.5655,0.7952,0.1208,0.0,0.0,0.0884,3167.63,0
USR_00269,2025-09,2025,9,Septiembre,En observación,Ahorro insuficiente,60,M,Chef,Vive solo,Tuxtla Gutiérrez,26664.44,5595.06,32259.5,21.39,Baja,0.1024,3303.37,26596.4,7785.68,34382.08,22203.7,11014.53,11189.17,0.0,0.0,1442.7,0.0,22,19,1168.62,3231.96,1897.3,0.0,10336.96,404.97,859.48,2302.65,1188.34,1982.04,vivienda,10336.96,0.4656,10735.68,10735.68,0.6458,0.0,0.0,0.0,0.042,0.3254,0.4961,0.0,0.0658,0.0,0.0,0.0267,5833.48,0
USR_00269,2025-10,2025,10,Octubre,Saludable,Ingresos inestables,60,M,Chef,Vive solo,Tuxtla Gutiérrez,26664.44,5595.06,32259.5,21.39,Baja,0.1024,3303.37,26880.3,0.0,26880.3,18006.94,7858.7,10148.24,0.0,4720.7,0.0,0.0,22,20,900.35,4475.78,1764.74,259.13,5571.71,0.0,1997.73,1734.8,2203.05,0.0,vivienda,5571.71,0.3094,4152.66,4152.66,0.6699,0.1756,0.0,0.0,0.0,0.3775,0.4364,0.821,-0.1667,0.0,0.0,0.1516,6791.5,0
USR_00269,2025-11,2025,11,Noviembre,Saludable,Equilibrado,60,M,Chef,Vive solo,Tuxtla Gutiérrez,26664.44,5595.06,32259.5,21.39,Baja,0.1024,3303.37,27282.22,6627.61,33909.83,26633.54,9987.39,16646.15,0.0,5384.68,0.0,0.0,23,20,1331.68,4626.63,8882.74,0.0,7871.55,0.0,0.0,2115.84,0.0,3136.78,transporte,8882.74,0.3335,1891.61,1891.61,0.7854,0.1588,0.0,0.0,0.0,0.4909,0.375,0.7424,0.0512,0.0,0.0,0.1324,5593.32,0
